Age,CustomerSince,HighestSpend,MonthlyAverageSpend,Mortgage,Level,HiddenScore,Security,FixedDepositAccount,InternetBanking,CreditCard,MortgageFlag,RelationshipProductCount,DigitalEngagementFlag,SpendPerCustomerYear,MortgageToHighestSpendRatio,ValueSegmentScore,LoanOnCard
42,18,43,0.3,158,3,1,0,0,0,0,1,0,0,0.015789473684210527,3.590909090909091,3,0
40,14,179,2.6,0,3,1,0,0,1,0,0,0,1,0.17333333333333334,0.0,4,1
52,27,81,3.8,0,2,4,0,0,0,1,0,1,0,0.1357142857142857,0.0,3,0
45,21,140,7.6,132,1,2,0,0,0,0,1,0,0,0.34545454545454546,0.9361702127659575,2,0
59,33,73,1.7,0,3,2,0,0,1,1,0,1,1,0.049999999999999996,0.0,4,0
58,32,145,0.5,119,1,2,0,0,1,0,1,0,1,0.015151515151515152,0.815068493150685,1,0
64,34,50,1.67,0,3,4,0,0,1,0,0,0,1,0.04771428571428571,0.0,4,0
58,34,11,0.3,96,1,2,0,0,1,0,1,0,1,0.008571428571428572,8.0,1,0
63,39,33,0.1,0,3,3,0,0,0,1,0,1,0,0.0025,0.0,3,0
29,4,110,2.5,0,3,4,0,0,0,0,0,0,0,0.5,0.0,4,1
44,19,40,0.0,0,2,4,0,0,1,0,0,0,1,0.0,0.0,2,0
38,14,74,0.0,0,1,2,1,0,1,0,0,1,1,0.0,0.0,1,0
51,27,63,1.0,82,3,2,0,0,1,0,1,0,1,0.03571428571428571,1.28125,3,0
51,26,55,1.3,236,2,1,0,0,0,1,1,1,0,0.04814814814814815,4.214285714285714,2,0
52,22,55,1.4,0,3,3,0,0,1,0,0,0,1,0.0608695652173913,0.0,3,0
51,25,163,1.3,0,3,2,0,0,1,0,0,0,1,0.05,0.0,3,1
62,37,29,0.3,0,3,1,0,0,0,1,0,1,0,0.007894736842105263,0.0,3,0
56,32,122,0.3,360,1,2,0,1,1,1,1,2,1,0.00909090909090909,2.926829268292683,2,0
55,31,34,1.5,101,1,3,0,0,1,0,1,0,1,0.046875,2.8857142857142857,2,0
56,32,22,1.2,0,3,1,0,0,1,1,0,1,1,0.03636363636363636,0.0,3,0
53,29,95,2.7,0,2,1,0,0,1,0,0,0,1,0.09000000000000001,0.0,3,0
32,8,29,0.2,76,3,1,0,0,1,1,1,1,1,0.022222222222222223,2.533333333333333,3,0
64,40,171,2.1,433,1,2,0,0,0,0,1,0,0,0.051219512195121955,2.5174418604651163,2,0
36,11,162,8.6,153,1,1,1,0,1,0,1,1,1,0.7166666666666667,0.9386503067484663,2,0
42,18,114,0.3,0,1,1,0,0,0,0,0,0,0,0.015789473684210527,0.0,1,0
41,15,93,2.8,0,3,1,0,0,1,0,0,0,1,0.175,0.0,4,0
53,27,110,4.9,0,1,1,0,0,1,0,0,0,1,0.17500000000000002,0.0,2,0
34,9,35,1.3,0,1,3,0,0,0,0,0,0,0,0.13,0.0,1,0
26,0,85,1.6,0,3,2,0,0,1,1,0,1,1,1.6,0.0,4,0
50,25,9,0.0,0,1,2,1,0,0,0,0,1,0,0.0,0.0,1,0
48,23,10,0.7,0,3,2,0,0,1,1,0,1,1,0.029166666666666664,0.0,3,0
57,32,102,2.6,0,1,1,0,0,1,0,0,0,1,0.0787878787878788,0.0,2,0
50,24,180,1.7,0,1,1,0,0,1,1,0,1,1,0.068,0.0,2,0
53,28,74,2.0,0,2,3,1,0,0,0,0,1,0,0.06896551724137931,0.0,3,0
55,30,44,2.0,0,2,2,0,0,1,0,0,0,1,0.06451612903225806,0.0,3,0
31,6,72,2.6,0,2,1,0,0,1,0,0,0,1,0.37142857142857144,0.0,3,0
58,33,95,2.6,0,1,1,0,0,1,0,0,0,1,0.07647058823529412,0.0,2,0
32,7,84,0.6,0,2,3,0,0,1,1,0,1,1,0.075,0.0,2,0
54,29,65,1.8,0,3,4,0,0,0,1,0,1,0,0.060000000000000005,0.0,4,0
30,4,49,1.1,0,2,3,0,0,0,1,0,1,0,0.22000000000000003,0.0,2,0
27,3,135,2.7,449,3,3,0,0,0,1,1,1,0,0.675,3.301470588235294,4,1
60,35,44,1.6,170,3,2,0,0,1,0,1,0,1,0.044444444444444446,3.7777777777777777,4,0
25,1,121,5.4,158,1,1,0,0,1,0,1,0,1,2.7,1.2950819672131149,2,0
54,29,79,3.8,0,2,4,1,0,1,0,0,1,1,0.12666666666666665,0.0,3,0
45,15,202,10.0,0,3,3,0,0,0,0,0,0,0,0.625,0.0,4,1
26,2,92,0.2,0,1,2,0,0,1,0,0,0,1,0.06666666666666667,0.0,1,0
54,29,49,2.1,95,3,2,0,0,1,1,1,1,1,0.07,1.9,4,0
37,12,42,0.7,0,2,3,0,0,1,1,0,1,1,0.05384615384615384,0.0,2,0
27,3,69,0.7,0,2,3,0,0,1,1,0,1,1,0.175,0.0,2,0
32,7,125,0.0,0,1,1,0,0,1,1,0,1,1,0.0,0.0,1,0
57,32,64,1.6,0,3,3,0,0,1,0,0,0,1,0.048484848484848485,0.0,4,0
38,11,69,2.33,0,2,3,0,0,0,0,0,0,0,0.19416666666666668,0.0,3,0
47,21,39,0.6,0,2,3,0,0,1,1,0,1,1,0.02727272727272727,0.0,2,0
56,26,63,2.0,0,3,3,0,0,1,0,0,0,1,0.07407407407407407,0.0,4,0
32,7,55,2.0,0,2,4,0,0,1,0,0,0,1,0.25,0.0,3,0
62,36,58,0.8,0,2,1,0,0,0,0,0,0,0,0.021621621621621623,0.0,2,0
43,17,49,2.8,0,1,1,0,0,1,0,0,0,1,0.15555555555555556,0.0,2,0
55,29,30,0.7,0,2,4,0,0,0,1,0,1,0,0.02333333333333333,0.0,2,0
50,24,32,1.8,109,1,4,0,0,1,0,1,0,1,0.07200000000000001,3.303030303030303,2,0
26,2,85,2.5,0,1,2,0,0,0,0,0,0,0,0.8333333333333334,0.0,2,0
37,12,100,1.2,341,3,3,0,0,1,1,1,1,1,0.0923076923076923,3.376237623762376,3,0
27,2,92,3.1,178,1,2,0,0,1,0,1,0,1,1.0333333333333334,1.913978494623656,2,0
45,20,22,0.1,0,1,1,0,0,0,0,0,0,0,0.004761904761904762,0.0,1,0
65,41,170,6.1,0,2,4,0,1,1,1,0,2,1,0.14523809523809522,0.0,4,1
60,34,64,2.2,0,3,3,0,0,0,0,0,0,0,0.06285714285714286,0.0,4,0
55,31,74,3.2,0,3,2,0,0,1,1,0,1,1,0.1,0.0,4,0
47,22,78,0.2,0,2,1,0,0,1,0,0,0,1,0.008695652173913044,0.0,2,0
45,19,40,0.2,0,1,1,1,1,1,1,0,3,1,0.01,0.0,2,0
30,5,80,2.2,0,2,4,1,0,1,0,0,1,1,0.3666666666666667,0.0,3,0
56,30,24,0.4,88,3,2,0,0,0,0,1,0,0,0.012903225806451613,3.52,3,0
64,40,91,0.0,0,3,2,0,0,1,1,0,1,1,0.0,0.0,3,0
50,24,150,7.3,0,1,1,0,0,1,1,0,1,1,0.292,0.0,2,0
40,15,171,3.3,0,1,2,0,0,1,0,0,0,1,0.20625,0.0,2,0
58,34,42,1.5,0,1,4,0,0,1,1,0,1,1,0.04285714285714286,0.0,2,0
49,23,114,0.3,286,1,1,0,0,1,0,1,0,1,0.012499999999999999,2.4869565217391303,1,0
55,30,81,3.7,0,1,2,1,0,0,0,0,1,0,0.11935483870967742,0.0,2,0
60,34,64,1.7,236,3,2,1,0,1,0,1,1,1,0.04857142857142857,3.6307692307692307,4,0
35,9,22,0.1,0,2,3,0,1,1,1,0,2,1,0.01,0.0,3,0
59,33,42,0.8,0,2,1,0,0,1,0,0,0,1,0.023529411764705882,0.0,2,0
58,32,63,1.6,0,1,1,1,0,1,0,0,1,1,0.048484848484848485,0.0,2,0
49,25,43,1.6,0,2,1,0,0,1,1,0,1,1,0.06153846153846154,0.0,3,0
25,1,98,5.4,0,1,1,0,0,1,0,0,0,1,2.7,0.0,2,0
35,11,14,1.0,0,1,4,0,1,1,1,0,2,1,0.08333333333333333,0.0,2,0
49,25,161,6.5,485,2,3,1,1,0,0,1,2,0,0.25,2.993827160493827,4,1
49,25,135,1.4,82,1,2,0,0,1,1,1,1,1,0.05384615384615384,0.6029411764705882,1,0
45,19,70,2.8,0,1,1,0,0,0,1,0,1,0,0.13999999999999999,0.0,2,0
48,24,21,0.6,0,1,4,0,0,1,1,0,1,1,0.024,0.0,1,0
57,33,61,2.67,0,1,3,0,0,1,0,0,0,1,0.07852941176470588,0.0,2,0
54,29,44,2.3,187,3,2,0,0,1,0,1,0,1,0.07666666666666666,4.155555555555556,4,0
40,14,22,1.4,0,3,2,0,0,0,0,0,0,0,0.09333333333333332,0.0,3,0
52,28,39,1.9,83,2,3,0,1,1,1,1,2,1,0.06551724137931034,2.075,4,0
56,30,50,2.8,0,2,4,1,0,1,0,0,1,1,0.09032258064516129,0.0,3,0
48,22,94,2.6,0,3,4,0,0,1,0,0,0,1,0.11304347826086956,0.0,4,0
62,36,44,1.0,0,3,2,0,0,0,0,0,0,0,0.02702702702702703,0.0,3,0
62,36,158,6.3,0,3,2,0,0,1,0,0,0,1,0.17027027027027025,0.0,4,1
34,9,71,1.3,0,1,4,0,0,1,0,0,0,1,0.13,0.0,1,0
52,28,8,0.3,0,1,1,0,0,1,0,0,0,1,0.010344827586206896,0.0,1,0
45,21,132,1.2,0,2,3,0,1,1,1,0,2,1,0.05454545454545454,0.0,3,1
59,35,14,0.7,0,1,4,0,0,1,0,0,0,1,0.019444444444444445,0.0,1,0
48,24,79,0.7,0,1,3,0,0,1,1,0,1,1,0.027999999999999997,0.0,1,0
32,7,44,0.8,0,1,4,0,0,1,0,0,0,1,0.1,0.0,1,0
52,27,81,1.3,293,3,1,0,0,0,1,1,1,0,0.04642857142857143,3.573170731707317,3,0
30,5,178,6.7,0,1,2,0,0,0,0,0,0,0,1.1166666666666667,0.0,2,0
33,6,53,1.0,96,2,2,0,0,0,1,1,1,0,0.14285714285714285,1.7777777777777777,2,0
43,19,81,0.3,218,1,1,0,0,1,0,1,0,1,0.015,2.658536585365854,1,0
49,25,90,1.4,0,2,4,1,0,1,0,0,1,1,0.05384615384615384,0.0,2,0
57,31,30,1.4,0,1,3,0,0,0,0,0,0,0,0.04375,0.0,1,0
56,32,173,4.6,88,2,1,0,1,1,0,1,1,1,0.13939393939393938,0.5057471264367817,4,1
58,33,9,0.2,0,3,2,0,0,1,0,0,0,1,0.0058823529411764705,0.0,3,0
59,34,30,1.3,0,1,1,0,0,1,1,0,1,1,0.037142857142857144,0.0,1,0
30,6,42,0.2,100,3,1,0,0,0,1,1,1,0,0.028571428571428574,2.3255813953488373,3,0
53,27,60,0.2,0,1,1,0,0,1,0,0,0,1,0.0071428571428571435,0.0,1,0
50,24,133,1.4,342,2,4,0,0,0,1,1,1,0,0.055999999999999994,2.5522388059701493,2,1
55,30,53,1.7,0,1,3,0,0,1,0,0,0,1,0.054838709677419356,0.0,2,0
63,38,103,2.5,0,1,1,0,0,1,0,0,0,1,0.0641025641025641,0.0,2,0
51,26,191,8.1,0,1,1,1,0,1,0,0,1,1,0.3,0.0,2,0
46,21,30,1.4,112,3,1,1,0,0,0,1,1,0,0.06363636363636363,3.6129032258064515,3,0
27,2,112,1.8,0,3,4,1,0,1,0,0,1,1,0.6,0.0,4,0
49,25,24,0.3,0,1,1,0,0,0,0,0,0,0,0.011538461538461537,0.0,1,0
62,37,129,1.3,0,1,1,0,0,1,0,0,0,1,0.034210526315789476,0.0,1,0
31,7,8,0.7,0,2,4,0,0,0,0,0,0,0,0.0875,0.0,2,0
57,32,39,0.9,147,1,4,0,0,0,0,1,0,0,0.027272727272727275,3.675,1,0
52,28,38,0.9,95,2,4,0,0,1,1,1,1,1,0.03103448275862069,2.4358974358974357,2,0
52,28,44,0.9,107,2,4,0,0,1,0,1,0,1,0.03103448275862069,2.3777777777777778,2,0
32,6,22,0.3,0,1,4,0,0,0,0,0,0,0,0.04285714285714286,0.0,1,0
48,22,128,5.7,0,1,1,1,0,0,0,0,1,0,0.24782608695652175,0.0,2,0
39,14,178,4.1,207,1,1,0,0,1,0,1,0,1,0.2733333333333333,1.1564245810055866,2,0
29,3,29,1.0,0,1,3,0,0,1,1,0,1,1,0.25,0.0,1,0
57,31,41,1.4,0,1,1,1,0,1,0,0,1,1,0.04375,0.0,1,0
38,12,29,1.4,0,3,2,0,0,1,0,0,0,1,0.10769230769230768,0.0,3,0
37,12,182,5.8,0,3,3,0,0,1,0,0,0,1,0.4461538461538461,0.0,4,1
60,36,50,1.8,0,3,1,0,0,1,0,0,0,1,0.04864864864864865,0.0,4,0
50,26,52,0.1,0,3,4,0,0,0,0,0,0,0,0.003703703703703704,0.0,3,0
31,7,108,4.0,0,1,1,0,0,1,0,0,0,1,0.5,0.0,2,0
28,4,69,0.7,170,2,3,0,0,0,0,1,0,0,0.13999999999999999,2.4285714285714284,2,0
32,7,83,2.5,148,1,2,1,0,1,0,1,1,1,0.3125,1.7619047619047619,2,0
63,38,22,0.1,90,3,3,0,0,1,0,1,0,1,0.002564102564102564,3.9130434782608696,3,0
43,18,19,0.3,0,2,2,0,0,1,0,0,0,1,0.015789473684210527,0.0,2,0
57,32,59,3.7,134,1,2,0,0,1,0,1,0,1,0.11212121212121212,2.2333333333333334,2,0
51,27,42,1.1,0,2,4,0,0,1,1,0,1,1,0.03928571428571429,0.0,2,0
33,7,139,4.0,106,3,1,0,1,1,1,1,2,1,0.5,0.7571428571428571,5,1
25,0,39,2.4,0,2,3,0,0,1,0,0,0,1,2.4,0.0,3,0
32,8,181,6.0,0,1,1,0,1,1,1,0,2,1,0.6666666666666666,0.0,3,0
51,26,11,0.0,0,1,2,1,0,0,0,0,1,0,0.0,0.0,1,0
39,15,41,1.7,0,1,2,0,0,0,0,0,0,0,0.10625,0.0,2,0
53,29,20,0.2,0,1,1,1,1,1,1,0,3,1,0.006666666666666667,0.0,2,0
65,40,20,0.5,102,1,3,0,0,1,1,1,1,1,0.012195121951219513,4.857142857142857,1,0
24,0,35,0.1,0,2,3,1,0,1,0,0,1,1,0.1,0.0,2,0
59,35,124,7.4,0,1,1,0,0,0,1,0,1,0,0.20555555555555557,0.0,2,0
43,17,82,5.2,79,1,1,0,0,1,0,1,0,1,0.2888888888888889,0.9518072289156626,2,0
29,5,72,0.7,81,2,3,0,0,0,0,1,0,0,0.11666666666666665,1.1095890410958904,2,0
51,26,98,1.3,0,3,1,0,0,1,1,0,1,1,0.04814814814814815,0.0,3,0
47,21,93,0.8,107,3,2,0,0,0,0,1,0,0,0.03636363636363637,1.1382978723404256,3,0
34,10,29,1.5,0,2,1,0,0,1,0,0,0,1,0.13636363636363635,0.0,3,0
38,14,49,1.8,0,1,1,0,0,0,0,0,0,0,0.12000000000000001,0.0,2,0
63,37,10,0.4,0,1,2,0,0,1,0,0,0,1,0.010526315789473684,0.0,1,0
29,4,121,3.3,0,1,2,0,0,1,0,0,0,1,0.6599999999999999,0.0,2,0
38,14,71,2.0,0,3,4,0,0,0,0,0,0,0,0.13333333333333333,0.0,4,0
32,8,84,3.4,0,1,4,0,0,1,0,0,0,1,0.37777777777777777,0.0,2,0
34,8,39,0.2,115,1,4,0,0,1,0,1,0,1,0.022222222222222223,2.875,1,0
56,30,73,1.1,0,1,2,0,0,0,0,0,0,0,0.035483870967741936,0.0,1,0
31,5,115,1.3,101,1,2,0,0,1,1,1,1,1,0.21666666666666667,0.8706896551724138,1,0
50,26,19,0.9,0,3,1,0,0,0,0,0,0,0,0.03333333333333333,0.0,3,0
25,0,13,0.9,0,3,2,0,0,1,0,0,0,1,0.9,0.0,3,0
41,16,91,0.5,0,3,3,0,0,0,0,0,0,0,0.029411764705882353,0.0,3,0
62,38,154,2.9,0,1,1,0,0,1,0,0,0,1,0.07435897435897436,0.0,2,0
30,5,98,3.1,220,1,2,0,0,1,0,1,0,1,0.5166666666666667,2.2222222222222223,2,0
52,27,25,0.0,0,1,2,0,0,1,1,0,1,1,0.0,0.0,1,0
55,30,28,2.0,0,2,2,0,0,1,1,0,1,1,0.06451612903225806,0.0,3,0
64,39,8,0.1,87,3,3,0,0,0,1,1,1,0,0.0025,9.666666666666666,3,0
40,15,8,0.1,0,2,2,0,0,0,0,0,0,0,0.00625,0.0,2,0
57,31,51,1.4,0,1,1,0,0,1,1,0,1,1,0.04375,0.0,1,0
38,13,84,0.7,0,3,4,0,0,0,0,0,0,0,0.049999999999999996,0.0,3,0
44,20,119,7.5,239,1,2,0,0,1,0,1,0,1,0.35714285714285715,1.9916666666666667,2,0
53,28,175,3.6,0,3,3,0,1,1,1,0,2,1,0.12413793103448276,0.0,5,1
65,41,105,1.7,230,2,4,1,0,1,0,1,1,1,0.04047619047619048,2.169811320754717,3,0
67,43,41,1.1,0,1,2,0,0,0,0,0,0,0,0.025,0.0,1,0
31,7,35,1.33,131,1,1,0,0,0,1,1,1,0,0.16625,3.638888888888889,1,0
35,10,83,0.7,315,3,4,0,0,1,0,1,0,1,0.06363636363636363,3.75,3,0
57,31,41,0.2,0,1,1,0,0,1,1,0,1,1,0.00625,0.0,1,0
32,6,99,1.5,0,3,2,0,0,0,1,0,1,0,0.21428571428571427,0.0,4,0
56,31,28,1.5,0,2,1,1,1,1,1,0,3,1,0.046875,0.0,4,0
28,2,101,2.1,0,3,4,0,0,1,0,0,0,1,0.7000000000000001,0.0,4,0
62,37,90,0.5,0,1,3,0,0,1,0,0,0,1,0.013157894736842105,0.0,1,0
62,37,83,0.1,0,2,4,0,0,0,0,0,0,0,0.002631578947368421,0.0,2,0
49,23,49,1.2,0,2,1,0,0,1,1,0,1,1,0.049999999999999996,0.0,2,0
41,17,51,0.6,0,3,2,0,0,0,1,0,1,0,0.03333333333333333,0.0,3,0
35,9,53,2.2,0,2,4,0,0,1,0,0,0,1,0.22000000000000003,0.0,3,0
30,5,69,0.8,0,2,1,1,0,1,0,0,1,1,0.13333333333333333,0.0,2,0
23,0,82,1.8,0,2,2,1,0,0,1,0,2,0,1.8,0.0,3,0
59,35,95,3.8,0,1,1,0,0,1,1,0,1,1,0.10555555555555556,0.0,2,0
35,9,8,0.4,0,2,1,0,0,1,0,0,0,1,0.04,0.0,2,0
59,35,59,1.2,0,2,4,0,0,1,0,0,0,1,0.03333333333333333,0.0,2,0
46,19,59,2.67,0,2,3,0,0,0,0,0,0,0,0.1335,0.0,3,0
58,32,40,2.8,0,2,1,0,0,0,0,0,0,0,0.08484848484848484,0.0,3,0
48,23,112,5.1,86,2,1,1,1,1,0,1,2,1,0.2125,0.7610619469026548,4,1
32,8,58,2.0,90,1,3,0,0,1,0,1,0,1,0.2222222222222222,1.5254237288135593,2,0
47,23,38,2.1,0,3,2,0,0,0,0,0,0,0,0.08750000000000001,0.0,4,0
50,26,135,4.6,91,3,2,0,0,1,0,1,0,1,0.17037037037037037,0.6691176470588235,4,1
50,24,173,1.0,0,1,1,0,0,1,1,0,1,1,0.04,0.0,1,0
60,35,55,0.5,172,2,3,0,0,0,0,1,0,0,0.013888888888888888,3.0714285714285716,2,0
31,5,129,5.9,319,3,3,1,1,0,1,1,3,0,0.9833333333333334,2.453846153846154,5,1
57,32,174,6.8,466,2,1,0,0,1,0,1,0,1,0.20606060606060606,2.662857142857143,3,1
40,16,114,3.4,300,1,1,0,0,1,0,1,0,1,0.19999999999999998,2.608695652173913,2,0
62,36,29,0.7,0,3,2,0,0,0,0,0,0,0,0.018918918918918916,0.0,3,0
63,37,109,2.0,0,1,1,0,0,1,0,0,0,1,0.05263157894736842,0.0,2,0
32,6,38,0.3,0,1,1,1,1,1,0,0,2,1,0.04285714285714286,0.0,2,0
43,19,132,5.0,0,1,1,0,0,0,0,0,0,0,0.25,0.0,2,0
34,9,20,1.1,0,3,4,0,0,1,0,0,0,1,0.11000000000000001,0.0,3,0
30,5,30,0.8,158,1,4,0,0,1,0,1,0,1,0.13333333333333333,5.096774193548387,1,0
43,18,29,0.5,0,3,1,0,0,1,0,0,0,1,0.02631578947368421,0.0,3,0
33,3,20,0.67,0,3,1,0,0,0,0,0,0,0,0.1675,0.0,3,0
33,7,22,0.4,0,2,1,0,0,0,0,0,0,0,0.05,0.0,2,0
48,23,35,1.3,0,1,2,0,0,0,0,0,0,0,0.05416666666666667,0.0,1,0
30,4,11,0.1,0,2,1,0,0,1,1,0,1,1,0.02,0.0,2,0
53,29,144,6.8,0,1,2,0,0,1,0,0,0,1,0.22666666666666666,0.0,2,0
45,21,158,6.67,132,1,2,0,0,1,1,1,1,1,0.30318181818181816,0.8301886792452831,2,0
63,37,113,1.7,0,3,4,0,0,1,1,0,1,1,0.04473684210526316,0.0,4,0
38,12,61,0.2,0,3,4,0,0,1,0,0,0,1,0.015384615384615385,0.0,3,0
58,33,22,0.2,0,1,3,0,0,1,0,0,0,1,0.0058823529411764705,0.0,1,0
42,16,191,4.8,0,2,3,1,1,1,0,0,2,1,0.2823529411764706,0.0,4,1
63,37,41,0.5,0,3,1,0,0,0,1,0,1,0,0.013157894736842105,0.0,3,0
65,41,83,2.0,0,3,3,0,0,1,0,0,0,1,0.047619047619047616,0.0,4,0
27,2,103,1.9,120,1,1,0,0,1,0,1,0,1,0.6333333333333333,1.1538461538461537,2,0
58,28,90,3.0,0,3,1,0,0,0,1,0,1,0,0.10344827586206896,0.0,4,0
34,10,38,1.33,0,1,1,1,0,1,0,0,1,1,0.12090909090909091,0.0,1,0
40,16,50,1.7,174,1,2,0,0,0,0,1,0,0,0.09999999999999999,3.411764705882353,2,0
65,39,35,0.5,0,3,1,0,0,0,0,0,0,0,0.0125,0.0,3,0
43,19,28,0.3,96,1,4,0,0,1,0,1,0,1,0.015,3.310344827586207,1,0
60,34,51,1.4,0,3,3,0,0,0,0,0,0,0,0.04,0.0,3,0
44,17,29,1.0,0,2,3,0,0,1,1,0,1,1,0.05555555555555555,0.0,2,0
44,20,124,4.7,0,1,1,0,0,1,1,0,1,1,0.22380952380952382,0.0,2,0
59,35,168,4.1,0,2,4,0,0,1,0,0,0,1,0.11388888888888887,0.0,3,1
50,23,83,2.67,0,2,1,0,1,1,1,0,2,1,0.11125,0.0,4,0
57,27,63,2.0,0,3,4,0,0,1,0,0,0,1,0.07142857142857142,0.0,4,0
54,28,34,0.7,0,2,4,0,0,1,0,0,0,1,0.02413793103448276,0.0,2,0
63,37,139,6.9,0,1,2,0,0,0,0,0,0,0,0.18157894736842106,0.0,2,0
29,3,54,1.8,0,3,4,0,0,0,0,0,0,0,0.45,0.0,4,0
60,36,149,4.7,0,1,1,0,0,1,0,0,0,1,0.12702702702702703,0.0,2,0
35,9,84,2.2,322,2,4,0,0,0,0,1,0,0,0.22000000000000003,3.788235294117647,3,0
51,25,69,0.3,0,1,1,0,0,1,1,0,1,1,0.011538461538461537,0.0,1,0
32,7,143,2.9,0,3,3,0,0,1,0,0,0,1,0.3625,0.0,4,1
52,26,45,0.6,0,2,3,0,0,0,0,0,0,0,0.022222222222222223,0.0,2,0
39,14,18,0.2,0,3,4,1,0,0,0,0,1,0,0.013333333333333334,0.0,3,0
38,13,91,2.8,0,1,1,0,0,1,1,0,1,1,0.19999999999999998,0.0,2,0
34,9,41,2.3,0,1,3,0,0,0,1,0,1,0,0.22999999999999998,0.0,2,0
41,16,21,0.1,0,2,2,0,0,0,0,0,0,0,0.0058823529411764705,0.0,2,0
61,35,110,4.4,0,1,3,1,0,1,0,0,1,1,0.12222222222222223,0.0,2,0
49,23,64,2.6,0,1,4,0,0,1,1,0,1,1,0.10833333333333334,0.0,2,0
66,41,73,2.4,0,1,3,0,0,0,0,0,0,0,0.05714285714285714,0.0,2,0
37,13,83,1.7,0,2,2,0,0,0,1,0,1,0,0.12142857142857143,0.0,3,0
37,12,72,0.7,0,3,4,0,0,0,0,0,0,0,0.05384615384615384,0.0,3,0
48,23,35,0.4,118,2,4,0,0,0,0,1,0,0,0.016666666666666666,3.2777777777777777,2,0
56,32,190,2.2,0,1,3,0,1,1,0,0,1,1,0.06666666666666667,0.0,3,1
56,30,43,0.3,0,1,2,1,0,0,0,0,1,0,0.00967741935483871,0.0,1,0
35,10,142,0.8,0,3,4,0,0,0,0,0,0,0,0.07272727272727274,0.0,3,1
60,34,60,2.5,0,1,3,0,0,1,0,0,0,1,0.07142857142857142,0.0,2,0
64,40,32,0.1,0,3,3,0,0,1,0,0,0,1,0.0024390243902439024,0.0,3,0
50,24,161,3.4,212,1,3,0,0,1,0,1,0,1,0.136,1.308641975308642,2,1
58,32,130,2.7,0,1,2,0,0,1,0,0,0,1,0.08181818181818182,0.0,2,0
29,5,84,0.8,0,1,3,0,0,0,0,0,0,0,0.13333333333333333,0.0,1,0
38,12,30,1.4,0,3,2,0,0,0,1,0,1,0,0.10769230769230768,0.0,3,0
64,39,59,1.5,139,1,2,0,0,1,0,1,0,1,0.0375,2.316666666666667,2,0
53,27,63,0.8,0,3,2,1,0,1,0,0,1,1,0.028571428571428574,0.0,3,0
54,30,88,1.0,122,2,4,0,0,1,0,1,0,1,0.03225806451612903,1.3707865168539326,2,0
56,31,61,1.3,0,3,4,0,0,1,1,0,1,1,0.040625,0.0,3,0
52,26,68,0.8,0,3,1,0,0,1,1,0,1,1,0.02962962962962963,0.0,3,0
47,21,20,0.2,0,1,1,0,0,1,1,0,1,1,0.009090909090909092,0.0,1,0
54,29,129,4.2,0,3,4,0,0,0,0,0,0,0,0.14,0.0,4,1
42,17,29,0.6,0,3,1,0,0,1,0,0,0,1,0.03333333333333333,0.0,3,0
49,23,140,1.9,0,3,1,0,0,0,1,0,1,0,0.07916666666666666,0.0,4,1
58,34,58,2.3,169,3,4,0,0,1,0,1,0,1,0.06571428571428571,2.864406779661017,4,0
42,18,34,0.3,104,1,4,1,0,1,0,1,1,1,0.015789473684210527,2.9714285714285715,1,0
30,5,134,0.0,0,1,1,0,0,1,1,0,1,1,0.0,0.0,1,0
46,22,118,7.5,0,1,2,0,1,1,1,0,2,1,0.32608695652173914,0.0,3,0
37,13,61,2.8,0,1,3,0,0,0,0,0,0,0,0.19999999999999998,0.0,2,0
42,18,54,1.8,0,1,1,0,0,1,0,0,0,1,0.09473684210526316,0.0,2,0
48,23,75,3.6,0,3,4,0,0,1,1,0,1,1,0.15,0.0,4,0
29,5,160,4.3,385,1,1,0,0,1,0,1,0,1,0.7166666666666667,2.391304347826087,2,0
51,26,21,0.8,0,1,4,0,0,1,0,0,0,1,0.02962962962962963,0.0,1,0
37,11,14,0.1,113,2,3,0,0,1,0,1,0,1,0.008333333333333333,7.533333333333333,2,0
31,6,44,0.8,122,1,4,0,0,1,0,1,0,1,0.1142857142857143,2.7111111111111112,1,0
47,21,71,2.9,0,1,4,0,0,1,0,0,0,1,0.1318181818181818,0.0,2,0
34,9,75,2.8,194,1,1,0,0,0,0,1,0,0,0.27999999999999997,2.5526315789473686,2,0
61,36,193,4.7,203,3,1,0,0,1,0,1,0,1,0.12702702702702703,1.0463917525773196,4,1
49,23,33,0.3,0,3,1,0,1,1,1,0,2,1,0.012499999999999999,0.0,4,0
62,36,42,0.5,128,3,1,0,0,1,0,1,0,1,0.013513513513513514,2.9767441860465116,3,0
49,24,33,1.7,0,2,3,0,0,1,0,0,0,1,0.068,0.0,3,0
50,24,84,4.9,0,1,4,0,0,1,0,0,0,1,0.196,0.0,2,0
35,9,23,0.3,0,1,4,0,0,0,0,0,0,0,0.03,0.0,1,0
33,8,155,7.4,0,3,1,0,0,0,0,0,0,0,0.8222222222222223,0.0,4,1
53,27,170,1.0,0,1,1,0,0,1,0,0,0,1,0.03571428571428571,0.0,1,0
30,6,69,3.4,188,1,4,0,0,0,1,1,1,0,0.4857142857142857,2.6857142857142855,2,0
35,11,85,0.1,131,2,4,0,0,0,0,1,0,0,0.008333333333333333,1.5232558139534884,2,0
26,1,80,0.8,150,2,1,0,0,0,0,1,0,0,0.4,1.8518518518518519,2,0
